ucid,sdp_10km,sld_10km,detour_10km
4210,18.04825598,9.150474799,0.972384644
11777,18.47015019,9.368653657,0.971483936
9182,18.22474925,9.24498324,0.971312308
3733,17.74179264,9.001290318,0.97102771
4867,17.60691435,8.932873773,0.971024644
954,16.04882041,8.142942617,0.970887081
2019,17.71626027,8.989146469,0.970850106
99,15.40315865,7.816515901,0.970591354
4233,18.03876012,9.154942934,0.97038477
3078,17.80303499,9.035471219,0.970349366
3620,18.71536935,9.499431255,0.970156828
9779,18.5219798,9.401899817,0.970025225
2701,17.27794917,8.77152502,0.969777106
11782,16.34029198,8.295533756,0.969769813
6942,18.15753069,9.219900006,0.969384774
1901,17.52409543,8.898457272,0.969340853
10545,18.77043394,9.53159504,0.969285713
2988,17.77321679,9.025418547,0.969240174
11924,17.7636654,9.021320284,0.969076015
12431,18.29527148,9.292282527,0.968867329
12193,17.80609243,9.045446876,0.9685144
8430,18.10340435,9.196749576,0.968456811
572,18.41640301,9.356412068,0.968318932
5267,18.0699499,9.180755159,0.968242218
9841,17.75578332,9.021489188,0.968165449
8140,18.18048186,9.237342836,0.968150602
9730,18.01319496,9.153207989,0.967965219
12554,17.73840781,9.014172951,0.967835309
9248,17.90880798,9.102997898,0.967352753
12166,18.5707757,9.439552753,0.967336397
8323,18.24545911,9.274777289,0.967212639
8297,18.85102086,9.585050657,0.966710614
9818,18.08302348,9.194918413,0.966632293
12579,17.65438659,8.977540586,0.966505907
9751,17.74981529,9.02660657,0.966388494
4042,18.08794516,9.199628439,0.966160403
12035,18.08429032,9.198685029,0.965964729
7144,18.36360056,9.341455864,0.965817836
10348,16.92021451,8.607304541,0.965797123
10378,17.88408833,9.097804987,0.965758593
2143,17.70896181,9.00945904,0.965596573
547,17.5523356,8.93015823,0.965512274
11552,18.08886614,9.204166726,0.965291012
1207,17.91314095,9.114985906,0.965240664
12588,17.60103337,8.957182375,0.965018979
11155,17.87555706,9.09831474,0.964710781
12091,18.14513947,9.236672171,0.964467195
1092,18.24951409,9.291346662,0.96414091
4296,18.05426998,9.193473085,0.963813872
7457,17.96912647,9.151864442,0.96343888
12541,17.84136791,9.087470648,0.963293044
11507,18.45663352,9.401048968,0.963252567
5001,17.89082595,9.112884077,0.963245203
5161,18.41190559,9.378525589,0.963198311
11985,18.90706841,9.631547887,0.963035291
12246,17.4410376,8.885038674,0.962966988
4443,18.2409397,9.293199289,0.962826701
5207,17.98723896,9.164778624,0.962648494
7100,17.63937758,8.988230687,0.962497203
5328,17.58355777,8.960430749,0.962356304
10159,17.95807795,9.152361137,0.962125148
332,18.39895716,9.377404462,0.962052211
9716,17.93833081,9.142817792,0.962013377
10892,17.9369074,9.143922457,0.961620681
2508,18.39782448,9.37996252,0.961396375
12070,18.1446393,9.251054838,0.96135896
11527,17.76150317,9.056233307,0.961246202
3554,17.84349737,9.09804495,0.961245242
3176,18.30807558,9.335458068,0.961133074
2264,17.98371109,9.171001463,0.960932092
1475,15.09680227,7.699014625,0.960874606
7539,18.25926296,9.314055063,0.960398864
3482,17.76099653,9.060184797,0.960334908
8465,17.62015952,8.988821495,0.960230218
10013,17.88907483,9.12643456,0.960138399
23,17.68924037,9.02469783,0.960092261
7232,18.24412341,9.308603304,0.959920604
8785,18.19855062,9.285499935,0.959889155
6520,17.80347326,9.084845731,0.959689112
3276,17.95529442,9.162567522,0.9596357
9983,17.97600247,9.173160588,0.959630195
11226,18.63973627,9.513471965,0.959299017
8154,17.48229353,8.923195784,0.959196453
3972,17.44317147,8.904771433,0.958856732
6715,17.92411736,9.150454098,0.958822717
5780,18.2193713,9.302633581,0.958517568
5822,14.47507231,7.39108786,0.958449498
9809,18.31829723,9.353893802,0.958360617
6876,17.10806759,8.736349135,0.958262809
11396,17.54180857,8.95864379,0.958087516
11936,18.26253681,9.328424625,0.957730008
6489,17.72602107,9.054696908,0.957660345
5939,15.07726989,7.703005087,0.957323112
89,18.49559046,9.449672555,0.957273159
12561,17.54084298,8.9627586,0.957080823
4334,14.89151165,7.609278069,0.957020301
1563,18.10663042,9.252498415,0.95694499
12433,18.95461031,9.686903757,0.956725367
8921,18.54483012,9.477540884,0.956713281
9654,18.10748556,9.254302434,0.956655911
9792,17.28227401,8.833183069,0.956517133
8324,17.65631653,9.025040591,0.956369764
9208,17.98291135,9.192090337,0.956346238
4965,17.95132702,9.176094617,0.956314508
8216,17.7443141,9.071029307,0.956152218
11853,18.18817612,9.298129196,0.956111357
11450,17.52032201,8.957623612,0.955911832
9883,18.13502295,9.273793144,0.955512989
5013,17.59146046,8.995882818,0.95550129
7196,17.75695809,9.080925301,0.955412857
6419,17.99290212,9.202139756,0.955295464
5025,17.93051196,9.171675502,0.954987609
670,16.9546033,8.673301604,0.954803842
341,17.84225651,9.127860504,0.954703021
5031,16.84420307,8.617373217,0.954679535
4068,18.63207404,9.533071311,0.954467079
6993,17.23677046,8.819622836,0.954365938
4845,18.34146219,9.385951936,0.954139794
6081,16.67815035,8.535069012,0.954073285
6896,18.05756644,9.242020226,0.953854893
7899,17.88393595,9.153155513,0.953854703
31,14.65973712,7.503658924,0.953678502
3316,18.20956778,9.321890233,0.953420103
9371,18.12515858,9.279609186,0.953224346
3173,18.70686685,9.578171311,0.953072903
4875,18.2594842,9.34941232,0.953008764
3456,18.01642123,9.225287184,0.952938795
2934,18.05579963,9.246173894,0.952786075
932,17.87238894,9.152805501,0.952667839
3022,17.96613314,9.201238598,0.952577682
5566,18.06681629,9.253612583,0.952406817
10432,17.8936648,9.165413283,0.952303104
12963,16.60515963,8.505690365,0.952241255
467,17.9520338,9.197279898,0.951885123
8503,17.52378132,8.977903651,0.951878969
4575,17.84348267,9.141759806,0.951865182
12529,17.38579733,8.908016589,0.951702397
286,17.39824351,8.914701737,0.951634953
8301,17.67491001,9.057358216,0.951442086
1490,14.31737451,7.337072331,0.951374317
1114,14.22870954,7.293335421,0.950919397
8378,18.46477494,9.466834911,0.950469731
3321,17.9971081,9.228433044,0.950180276
4969,17.71201804,9.082683346,0.950086485
11381,16.05053065,8.231171874,0.949969081
11474,18.08165389,9.272815815,0.949963663
1957,17.79383806,9.125341549,0.949936664
12481,18.75995254,9.620976378,0.949901112
4201,18.17562868,9.32161854,0.949836136
11928,18.03617996,9.251900123,0.949456838
9099,17.99020481,9.228352857,0.94944917
9912,18.12641291,9.298661375,0.949357244
10033,17.3095947,8.880271696,0.949219044
7335,18.16092083,9.320820796,0.948425061
4924,18.09792152,9.288679076,0.948384842
11509,17.38499223,8.923271698,0.948275568
10750,17.10198019,8.779004067,0.948054706
9120,17.56259607,9.017610774,0.947588615
5313,17.7350292,9.106566989,0.9474989
4751,18.08925759,9.292648899,0.94662015
6451,17.78811215,9.138501343,0.94650211
8411,17.79012137,9.139852947,0.946434092
198,17.44026258,8.96036825,0.946377883
12441,17.68789501,9.088522639,0.946179342
4992,17.25401119,8.866971881,0.945874129
5938,13.91054196,7.150333378,0.945439636
10302,16.83799398,8.656017781,0.945235604
6836,17.9390269,9.222055801,0.945230791
5490,17.70585941,9.102750093,0.945111008
10406,18.78317174,9.656779048,0.945076267
7302,18.23540077,9.377640004,0.944561825
2738,14.5603051,7.487707951,0.944561032
3281,17.16508911,8.827342747,0.94453638
2038,17.27775262,8.885622842,0.944461624
11238,18.38194954,9.453561265,0.944447074
9971,17.69600685,9.101260149,0.944346888
12001,17.9656524,9.240072214,0.944319479
4932,17.55397467,9.02853564,0.944277053
2032,14.46485532,7.439829465,0.944245549
13116,17.63348209,9.069596555,0.944241067
13041,17.69866236,9.103336848,0.944195041
7160,17.73276233,9.121020789,0.944164227
12505,16.95327335,8.72017625,0.944143428
11114,17.65669719,9.082269247,0.944084315
10275,17.79759007,9.15485832,0.944059586
2644,17.82916348,9.171235326,0.944030749
9551,17.75093573,9.131411612,0.943942129
4655,17.031366,8.761895318,0.943799302
4275,18.37372223,9.453258668,0.943639001
10924,17.96305085,9.242467553,0.943534099
5255,14.40111833,7.410162912,0.943428033
10649,17.75438014,9.135934327,0.943356804
10583,18.38516715,9.463370994,0.942771467
11867,17.07379238,8.789031432,0.942625022
12939,15.08174251,7.764201367,0.942471839
7613,17.6072159,9.064798126,0.942372644
9655,17.86707298,9.199389156,0.942202104
12512,17.05722337,8.782655418,0.942148765
6629,17.97637932,9.257892654,0.941735554
5127,17.78493014,9.15942091,0.941709013
5488,16.89103895,8.699117113,0.941695776
4977,17.4660323,8.996220996,0.941485464
598,17.31112109,8.916550681,0.941459395
12012,17.45136238,8.98938232,0.941330534
9448,17.77972993,9.159947118,0.941029757
11601,18.36483775,9.462600464,0.940781271
4481,17.65992859,9.099458048,0.940767076
10677,17.78539632,9.164148328,0.940758234
266,17.35242926,8.941250381,0.940716177
10890,17.61394595,9.076599506,0.940588647
7594,15.95502359,8.222393462,0.94043543
5747,14.66595988,7.558252928,0.940390195
10350,17.62233935,9.081880658,0.940384377
11636,17.44367543,8.991168953,0.940089829
12086,16.24314026,8.375082628,0.939460299
9919,17.20308188,8.870896088,0.939272167
12278,17.31062549,8.926946983,0.939142859
459,16.77328207,8.649956496,0.939117507
10091,17.3435954,8.944265298,0.939074347
5784,18.04749605,9.307953487,0.938932771
11528,18.04682944,9.308751933,0.938694851
2464,17.67790784,9.119705511,0.93842968
12469,16.88762038,8.712198921,0.938387833
5509,17.59978562,9.080577011,0.938179214
5560,18.11647988,9.348171937,0.937970332
4741,17.82138959,9.196445024,0.937856372
10034,17.45511549,9.007449225,0.937853332
8696,14.49072632,7.47772435,0.937852432
824,14.78581268,7.630423766,0.937744631
11319,17.18195341,8.867061803,0.937727941
3109,15.10900895,7.797361982,0.937707777
3311,17.1956922,8.874573477,0.937635904
10131,17.83164153,9.203068976,0.937575561
5231,18.81166196,9.709148102,0.937519313
10848,18.02881251,9.307383201,0.937044185
6708,17.86314784,9.222924883,0.936820268
12414,17.8829806,9.233462616,0.936757785
10262,18.53969947,9.573235303,0.936617965
5302,16.7968887,8.67395002,0.936475154
4947,17.82198927,9.203571148,0.93642109
8899,18.14234048,9.369250805,0.936370459
12122,18.23705215,9.418946257,0.936209386
930,17.78453235,9.185730539,0.936104295
11288,18.13987677,9.369448482,0.936066653
11643,18.05047399,9.324246404,0.935864112
11138,18.03532375,9.317111131,0.935720579
3542,17.55492896,9.070955718,0.935289898
11409,17.90112252,9.249884881,0.935280574
5922,8.740749135,4.516735695,0.935191635
1689,15.58762189,8.056992242,0.934670088
8004,17.099265,8.838818456,0.934564567
8997,17.45549233,9.023163035,0.93452033
12364,17.31483043,8.951069782,0.934386711
5349,17.56094464,9.078534394,0.934336962
11234,16.14564954,8.348076471,0.934056258
5126,17.93510986,9.275147219,0.933673875
5154,16.34335794,8.452949448,0.933450334
10647,17.53093091,9.067227304,0.933439002
2498,17.35474972,8.976509116,0.933351762
11538,17.55392168,9.079794048,0.933295137
10554,17.74539996,9.179005046,0.933259637
1311,17.64132727,9.125751001,0.933137039
1502,18.26822005,9.450510247,0.933040605
4055,16.61674377,8.596188792,0.933036159
5047,17.78005701,9.198074523,0.933019456
7202,14.22624602,7.36102954,0.932643517
9941,17.58537881,9.101549936,0.932130125
8026,17.79844699,9.212781588,0.931929767
2742,18.56006123,9.608180001,0.931693748
10226,17.39942664,9.008355592,0.931476446
4328,15.14190783,7.840030546,0.931358269
5118,18.17351,9.410058254,0.9312856
12558,16.17993206,8.378145581,0.931206841
5450,18.01497236,9.328421289,0.931191978
5320,18.04094725,9.341891983,0.931187738
3147,17.92929567,9.284471957,0.931105587
6051,18.372228,9.514821179,0.930906283
9683,18.25763878,9.455752002,0.930850003
7851,17.48081564,9.054046024,0.930718664
5244,17.70469343,9.170259452,0.930664397
9926,17.27929023,8.950774611,0.930479873
1748,17.89249143,9.268880278,0.930383271
4946,17.53672695,9.08484692,0.930327182
11751,17.68580178,9.162309959,0.930277611
230,14.65682151,7.593461953,0.930189629
4137,13.94180367,7.223515573,0.930057951
11400,17.67501315,9.158498931,0.929902846
1618,14.55552716,7.542294844,0.929853906
10533,17.84294537,9.246728274,0.929649584
12603,17.21971311,8.923901246,0.929617175
1306,18.20745358,9.436509792,0.92946905
10015,17.81521399,9.233299978,0.929452528
5101,17.96022069,9.308658435,0.929410217
2768,17.51767215,9.079404236,0.929385639
722,12.04699092,6.244529997,0.92920699
12760,15.16276993,7.860441868,0.928997146
6228,17.75157714,9.203535585,0.928778019
5226,17.5786581,9.113981946,0.928757178
10641,17.8350309,9.247790829,0.928572048
11895,17.52159657,9.085317138,0.928561909
3393,17.06997686,8.851284092,0.928531125
10496,17.58730348,9.119715647,0.928492528
11859,15.37291443,7.971514612,0.928480995
9731,17.07810744,8.855981522,0.928426273
5843,14.27050591,7.40083096,0.928230221
8537,17.39161347,9.019498387,0.928224023
12162,17.86680909,9.266062638,0.928198609
10441,17.92830069,9.298656598,0.928052779
6014,17.99173159,9.331742366,0.928014179
1157,17.01544402,8.82542369,0.928003076
7500,17.54384665,9.100082939,0.927877666
10525,17.77620631,9.221063356,0.927782689
11848,17.18173695,8.913562778,0.927594765
8220,17.49101989,9.074474332,0.927496762
9254,17.51590672,9.0881109,0.927342977
6375,17.66446338,9.166552498,0.92705637
12581,16.93338069,8.788018583,0.926871289
12663,14.68431399,7.620896517,0.926848627
4678,12.56604841,6.522905562,0.926449539
10065,17.09794664,8.876092127,0.926292156
2876,17.94132551,9.314340417,0.926204616
10696,17.75455278,9.217696869,0.926137627
9684,17.64267326,9.160735561,0.92590138
11444,17.77746065,9.230973198,0.925849016
5174,16.37925691,8.50568821,0.925682733
3989,17.27717688,8.97242889,0.925585267
8806,18.05018117,9.374775221,0.925398823
5549,18.13997131,9.421892951,0.925300086
8967,18.55396737,9.637695527,0.925145624
11309,17.29320914,8.983067398,0.925089546
10840,18.15953806,9.43550097,0.924597127
10215,17.45206267,9.068435443,0.924484414
682,17.5364332,9.113072938,0.924316124
2633,17.6259771,9.160898152,0.924044652
127,17.55695993,9.125620835,0.923919506
12071,14.71003162,7.647516099,0.923504498
4134,17.32565219,9.007492802,0.923471111
10354,18.10593421,9.413616757,0.923377027
3019,17.56738985,9.134180311,0.923258492
10773,17.41912253,9.057223095,0.923229929
12701,15.88619902,8.260275725,0.923204449
4276,17.56387356,9.13275917,0.923172749
11464,17.26683214,8.979322024,0.922954995
11397,17.23459202,8.962743089,0.922914877
7951,16.71930768,8.694999585,0.92286469
6243,16.41212889,8.535268795,0.922860227
11890,17.50793204,9.10628208,0.922621316
6242,17.89055973,9.30570879,0.922535954
12011,17.58744822,9.148210557,0.922501468
4730,15.31952333,7.969099998,0.922365554
3533,13.9188519,7.24104447,0.92221605
7438,18.25321856,9.496058047,0.922189025
11154,17.96465483,9.345986338,0.922178589
10779,17.66071593,9.187974236,0.922155578
10296,18.33218038,9.537978786,0.922019412
9572,18.16592933,9.453423688,0.921624369
5039,18.18606078,9.465439757,0.921311766
9449,17.16007317,8.931761258,0.921241811
12284,18.50666222,9.633192201,0.92113495
5224,17.10406333,8.903115385,0.92113239
12164,17.1588797,8.93165509,0.921131026
9896,16.960257,8.830768983,0.920586648
5307,18.34602369,9.55346577,0.92035269
13086,18.14596162,9.449836801,0.920240741
12032,17.89694801,9.320166207,0.920239148
7763,18.21789662,9.487740521,0.920151228
9062,16.42279335,8.556570915,0.919319492
13093,17.40960819,9.072252546,0.9189951
11246,17.9858749,9.372730071,0.918957952
690,17.03527269,8.879007656,0.918600969
4044,17.1787091,8.954120405,0.918525586
4748,17.19887614,8.964675089,0.918516395
7219,17.48663965,9.117475233,0.917925655
4722,17.86160902,9.313495325,0.917820153
6514,16.96534794,8.848057157,0.917409397
9258,17.52830778,9.142120297,0.917313184
335,16.99123109,8.86218387,0.91727359
11358,18.51999617,9.659726943,0.917238063
5770,17.77027084,9.269008371,0.917170654
4124,17.19099377,8.96713678,0.917110688
5483,18.32725472,9.559841072,0.917108724
5479,18.20088279,9.49408401,0.917076231
6794,14.4369834,7.531063243,0.91699139
1366,16.88511221,8.809491934,0.916695348
7326,17.94165633,9.361269343,0.916583711
8454,17.47352523,9.117791439,0.916420808
2929,17.71462865,9.243678059,0.916404762
2170,18.04516436,9.41651106,0.916332306
11448,17.44001237,9.100771776,0.916322351
10111,17.50308104,9.133823089,0.916292977
11010,17.22002952,8.986176253,0.916279965
4862,18.15499348,9.47415129,0.916265946
9349,17.6432087,9.207663909,0.916143864
9823,14.95766007,7.80676121,0.915987906
12020,18.06915938,9.431140921,0.915903869
11272,16.94658635,8.845259421,0.915894779
7397,18.11281554,9.454605389,0.915766423
10358,17.36041487,9.06190458,0.915757853
12157,18.0259994,9.409916762,0.91563856
11005,17.28919551,9.025933946,0.915502109
7487,18.07402683,9.435819237,0.915469804
10328,17.65816521,9.218910588,0.915428623
1359,17.57322295,9.174771327,0.915385389
13021,17.50252737,9.138422762,0.915267856
11499,17.01716832,8.88501932,0.915265202
10900,17.72762014,9.257744037,0.914896336
2358,18.00474712,9.402635288,0.914861799
9199,17.57038841,9.176490599,0.914717638
9851,17.30808606,9.03953948,0.91470883
11904,17.28125572,9.026412892,0.914520854
8192,17.95471556,9.37817771,0.914520721
7850,18.0893964,9.448774359,0.914470143
4074,12.77600625,6.673565003,0.91441999
12988,16.4997143,8.619179597,0.91430218
5235,17.19362268,8.982022941,0.914226093
12582,17.87427254,9.337613511,0.914222785
10828,17.38053001,9.080084479,0.914137479
10284,16.77542291,8.76421209,0.914082263
9915,17.60896575,9.200680908,0.913876367
4714,14.69586547,7.678722563,0.913842485
5236,17.76285788,9.281915114,0.913706133
5484,17.80999064,9.308263082,0.913352737
287,17.12944201,8.952619116,0.913344217
10082,17.60585278,9.201911073,0.913282213
9757,17.61858073,9.208814882,0.913229982
11061,11.35476406,5.934869354,0.913228984
4878,17.11953395,8.94801722,0.913220944
7719,17.91941716,9.366149049,0.913210762
10008,17.51127344,9.152935668,0.913186553
1522,17.81130331,9.311650819,0.912797597
9545,17.78392111,9.299240108,0.912405842
3776,17.3343517,9.064816454,0.912267258
4530,13.23701023,6.922562517,0.912154669
2377,17.21694436,9.008621598,0.911163009
10614,17.7462858,9.287872774,0.910694325
10147,17.84079701,9.337744266,0.910611011
3118,18.02026358,9.431731761,0.910599669
1737,16.49286226,8.632365137,0.910584411
10460,16.68056475,8.730818882,0.910538402
12503,13.71389415,7.178164771,0.910501443
3041,18.14464969,9.497559792,0.910453852
8620,17.22698189,9.017768183,0.910337629
8920,17.84762738,9.342681794,0.910332362
12592,18.27702386,9.567529131,0.910318078
5731,18.10635648,9.480293579,0.909894069
11828,17.60601907,9.218337542,0.90989091
11371,17.64474356,9.240251303,0.909552346
2550,17.57818277,9.206156735,0.909394253
2840,18.05910414,9.458250597,0.909349298
11303,17.81578828,9.330819973,0.909348625
5475,17.68970177,9.267380701,0.90881354
12945,16.00253973,8.385033651,0.90846458
4588,17.15069407,8.986891644,0.908412247
10288,17.26762383,9.049163568,0.908201095
4917,17.0647319,8.943371453,0.908087122
4988,18.09998758,9.486887384,0.907895271
11175,18.1513714,9.514132301,0.907832561
12172,17.34402307,9.093695437,0.907257967
4012,17.54018895,9.198375713,0.906878942
4331,17.56647246,9.213319685,0.906638764
11463,17.46329731,9.159242297,0.906631219
11277,17.51600284,9.187030152,0.906601214
9879,16.26326421,8.530837037,0.906408966
10096,17.30940763,9.080316249,0.906256033
10826,17.81153975,9.344329758,0.906133475
5644,17.40629877,9.13179299,0.906120604
5112,17.19880762,9.023378467,0.906027513
1571,17.63970931,9.255599857,0.905841823
9301,14.47012741,7.593139787,0.905684317
8904,17.27108347,9.064654199,0.905321824
4388,14.84748831,7.793633972,0.905078986
12590,18.02789674,9.464733958,0.904744161
3526,16.97846831,8.914134616,0.904668152
12515,17.45843642,9.167602464,0.90436229
7564,17.87897865,9.3885268,0.904343358
12430,17.8024617,9.348948837,0.904220679
12297,17.49637412,9.188221776,0.904217655
6047,17.47661609,9.17820519,0.9041431
906,14.72011258,7.730670678,0.904118438
9729,14.99191984,7.874007122,0.903975905
2455,17.41619362,9.147285159,0.903974055
2616,18.28833037,9.608917995,0.903266359
5776,15.27826721,8.028184652,0.9030787
12763,17.38194714,9.134866391,0.902813505
8734,17.69530063,9.299855884,0.902749984
4173,16.98829164,8.929082165,0.902579832
11615,17.20271581,9.041791275,0.902578294
10006,16.81568856,8.838850501,0.902474598
5751,16.02167044,8.421624614,0.902444146
8367,17.7308141,9.320570798,0.902331358
7861,16.75822151,8.809747561,0.902236289
8145,17.85254189,9.385926671,0.902054268
1495,14.54209817,7.646255725,0.901858726
10671,17.82972415,9.375194543,0.901797778
11377,17.38245889,9.140137142,0.901772218
857,16.94958777,8.912839624,0.901704561
2728,17.0468108,8.964893829,0.901507271
4540,16.78555921,8.828071999,0.901384494
5535,17.46823611,9.187553012,0.90129364
8708,17.75705659,9.339568281,0.901271671
10520,17.6456557,9.282024835,0.901056722
9695,17.68017479,9.300873577,0.900915505
9082,17.45925035,9.185258929,0.90079022
4663,17.64670081,9.284619803,0.900637957
9954,17.59217251,9.256198589,0.900582873
10243,16.87462626,8.878827106,0.900546779
3755,15.72652548,8.275152965,0.900451333
5367,16.17554675,8.512400827,0.900233211
602,16.4995061,8.683564725,0.900084426
10005,17.3549609,9.133787236,0.900083772
6437,17.71202979,9.3217601,0.900073548
2534,16.83594764,8.861234491,0.899955098
1759,17.69195128,9.311927618,0.899923626
1461,13.38725018,7.04635769,0.899882289
8493,17.90346648,9.424496205,0.899673584
4501,15.75380977,8.293709381,0.899489003
1950,14.06257699,7.403520455,0.899444605
12775,13.41258179,7.061931526,0.899279501
5949,12.65623378,6.664230813,0.899128967
244,15.2501526,8.030500667,0.89902887
10453,16.75802496,8.825153704,0.898893269
7499,17.61766322,9.277957952,0.898872932
3863,17.18850353,9.052187609,0.898823166
7908,17.20272893,9.059770483,0.898804054
795,17.38803641,9.157906244,0.898691245
6944,17.44114675,9.186739761,0.898513206
9218,16.98090102,8.944796922,0.898411017
10712,17.35835047,9.143820559,0.898369544
5414,17.79584263,9.374309637,0.898363007
5078,17.05098021,8.982125209,0.898323594
4904,17.34347352,9.136261288,0.898311899
5,14.84944673,7.822543426,0.89828882
12466,16.74687779,8.822612415,0.898176753
11697,17.08171652,9.000626085,0.897836479
11750,17.59708395,9.272299538,0.897812283
7968,16.8627209,8.886112508,0.897648819
12291,17.49486317,9.219550341,0.897583128
12036,17.40267928,9.172646431,0.897236465
85,17.71009312,9.335492301,0.897071151
10941,17.47652701,9.212514,0.897042112
8561,17.50217748,9.226292912,0.896989143
5880,17.37562795,9.16007257,0.896887587
6060,16.85213916,8.88484101,0.8967294
9892,17.28181517,9.111432992,0.896717584
11097,17.27160579,9.107589447,0.896397053
9210,17.14930054,9.043825142,0.896244153
12066,17.25402814,9.09911159,0.896232172
2368,15.51487289,8.182712525,0.896054987
12203,16.85907014,8.891897184,0.89600372
6092,17.40034362,9.178250791,0.895823509
4825,17.29209293,9.121819763,0.895684565
3222,15.90686954,8.391700277,0.895547865
5033,17.41625335,9.189878174,0.895156064
12619,15.79378977,8.335705731,0.89471537
11652,17.0765641,9.012760959,0.894709532
11432,14.94899368,7.891565878,0.894300055
4348,17.59161383,9.286914524,0.894236647
7060,17.56643778,9.274424988,0.89407298
4937,17.33699779,9.154487422,0.893825071
1155,17.81410807,9.406439493,0.893820514
757,16.78185488,8.862827719,0.893510221
9984,17.24033669,9.105323415,0.893434852
13,16.34578115,8.633142657,0.893375541
527,17.21055333,9.09030934,0.893285772
1255,14.88163303,7.860631286,0.893185482
10205,17.67566941,9.336689057,0.893141059
3622,16.11771906,8.514143491,0.893052317
4694,17.75507453,9.379169154,0.893032766
11975,16.65020649,8.795821106,0.892967842
9546,17.79255262,9.400274433,0.892769487
7246,16.58193144,8.760773813,0.892747353
7714,16.4283512,8.679705832,0.892731334
9189,17.45695643,9.223176704,0.892727093
5859,15.1005381,7.978496933,0.892654497
6222,17.49812068,9.245411213,0.892627626
6871,17.4372133,9.21345319,0.892581743
12190,17.38068147,9.186515265,0.89197764
9280,17.72804907,9.370999959,0.891799077
7583,17.12085358,9.050355434,0.891732729
5274,17.35106999,9.172770678,0.891584407
10591,16.87490102,8.921324351,0.891524213
12462,17.76478677,9.39202235,0.891476202
3437,17.24162093,9.115520965,0.891457547
10252,16.21402426,8.572745189,0.891345643
78,15.61791652,8.257689937,0.891317867
11942,17.71327133,9.366101018,0.891210793
276,17.75472512,9.388421105,0.891130034
12449,17.09985117,9.042397102,0.891075008
5050,18.17450995,9.610694334,0.891071479
5808,17.76863647,9.397097713,0.890864287
7771,17.850051,9.440478971,0.890799297
9001,17.27594388,9.137381545,0.890688683
3751,16.8027942,8.887687541,0.890569861
3749,17.11687679,9.055031024,0.890316747
10269,17.56081778,9.291463981,0.889994711
4819,17.75293059,9.393579492,0.889900501
758,17.02413464,9.00837273,0.889812417
6652,16.45200802,8.708569329,0.889174605
12045,17.35016173,9.184471755,0.889075626
451,14.98170768,7.931463616,0.88889572
87,14.3843808,7.615671531,0.888786924
3626,18.10651515,9.588167407,0.888422926
207,17.07838177,9.044059854,0.888353465
291,17.02284085,9.015366538,0.888202857
641,17.23428636,9.127358203,0.888200942
5051,17.41748704,9.22471391,0.888133031
3994,17.22285,9.122832267,0.887884102
5430,17.02106985,9.016126438,0.887847289
7514,17.65997121,9.354635193,0.887831096
9964,17.20694416,9.115463564,0.887665289
8985,16.78271301,8.891187362,0.88756713
3772,17.15999131,9.093093218,0.88714565
3946,17.2251084,9.128847302,0.886887558
5706,17.19447822,9.112684814,0.886872922
8654,16.7627447,8.884643629,0.886709856
5591,17.37338621,9.208635436,0.886640679
4232,17.41196977,9.229133496,0.886631044
12743,15.98850401,8.474689845,0.88661819
2573,17.24113822,9.139978151,0.886343483
4810,17.95145707,9.516933007,0.886264941
6200,17.2031462,9.120484028,0.886209783
10817,16.92666195,8.974668538,0.886048702
2537,17.72927502,9.400482739,0.885996232
5163,17.09088109,9.062097883,0.88597401
5418,17.21084662,9.126194896,0.885873227
13006,17.22692254,9.135105065,0.885793586
6033,16.82145232,8.921005972,0.885600388
5736,17.64828656,9.360212632,0.885457868
1492,17.91786423,9.503243972,0.885447147
6936,17.32693467,9.190137073,0.885383703
6596,17.52887951,9.297734194,0.885285075
11948,17.19535494,9.121069428,0.885234519
8608,16.93233542,8.981651308,0.88521407
11839,16.52621852,8.766821119,0.885086771
810,10.64452995,5.646765739,0.88506668
10863,17.19693419,9.12355385,0.884894249
9161,17.41456042,9.239156639,0.884864723
5773,17.7078841,9.396201321,0.884579044
11069,17.05788783,9.051566623,0.884523259
12808,15.30037265,8.119388684,0.884424216
10112,17.37474953,9.221148128,0.884228438
9637,17.5062909,9.291667187,0.884085014
7937,17.131746,9.093127518,0.884032305
8848,17.35041756,9.209693755,0.883929913
9230,17.66255716,9.376083584,0.883788365
697,16.46189878,8.738826448,0.883765386
6341,16.88113628,8.961579683,0.883723281
12153,17.28680421,9.178704282,0.883359969
12474,15.77478344,8.376772967,0.883157572
10716,17.35349323,9.215776128,0.883020268
4827,16.04311073,8.520080429,0.882976442
5339,16.84373049,8.945339171,0.882961638
12000,16.72781459,8.884393784,0.882831288
9850,17.47856354,9.283563149,0.882743001
5502,17.31508522,9.197937117,0.882496586
4325,17.28204763,9.180618581,0.882449148
9833,17.37429107,9.230303552,0.882309826
3884,17.37260336,9.23009188,0.882170143
4389,17.42680167,9.259018377,0.882143544
7628,17.71369453,9.411746243,0.882083736
4114,17.1317464,9.102985232,0.881992111
7295,15.38602056,8.175401478,0.8819896
5064,16.90161369,8.981162822,0.881895922
12019,17.47345993,9.287981148,0.881297954
11476,16.99931148,9.036343848,0.881215652
11624,17.11092446,9.095752064,0.881199524
12941,13.02075809,6.921666484,0.881159417
10992,17.23694091,9.163609253,0.881020942
